IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,SLV,El Salvador,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.98,,,1.51,,4.58,3.0 [1.5 - 4.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ZMB,Zambia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.04,,,1.48,,4.71,3.0 [1.5 - 4.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.98,,,1.81,,4.19,3.0 [1.8 - 4.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,URY,Uruguay,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.96,,,1.92,,4.14,3.0 [1.9 - 4.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,JPN,Japan,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,2.98,,,1.95,,4.16,3.0 [1.9 - 4.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ERI,Eritrea,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.12,,,1.04,,5.42,3.1 [1.0 - 5.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.1,,,1.03,,5.53,3.1 [1.0 - 5.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.05,,,1.21,,5,3.1 [1.2 - 5.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.15,,,1.5,,4.88,3.1 [1.5 - 4.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.13,,,1.83,,4.51,3.1 [1.8 - 4.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SYC,Seychelles,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.08,,,1.87,,4.38,3.1 [1.9 - 4.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,PER,Peru,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.11,,,1.88,,4.46,3.1 [1.9 - 4.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.14,,,2.05,,4.28,3.1 [2.0 - 4.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ZAF,South Africa,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.08,,,2.05,,4.2,3.1 [2.1 - 4.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.17,,,1.14,,5.6,3.2 [1.1 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,TGO,Togo,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.2,,,1.19,,5.63,3.2 [1.2 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,MLT,Malta,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,1.92,,4.55,3.2 [1.9 - 4.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ITA,Italy,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.23,,,2.13,,4.4,3.2 [2.1 - 4.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.34,,,1.1,,5.99,3.3 [1.1 - 6.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,HND,Honduras,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.28,,,1.67,,5.06,3.3 [1.7 - 5.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,GRD,Grenada,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.33,,,2.03,,4.59,3.3 [2.0 - 4.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,TCD,Chad,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.45,,,0.98,,5.95,3.4 [1.0 - 6.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.39,,,1.42,,5.39,3.4 [1.4 - 5.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MWI,Malawi,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.44,,,1.47,,5.57,3.4 [1.5 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,ARG,Argentina,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.37,,,2.24,,4.58,3.4 [2.2 - 4.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,NOR,Norway,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.44,,,2.28,,4.71,3.4 [2.3 - 4.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.46,,,0.83,,6.33,3.5 [0.8 - 6.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.46,,,1.31,,5.69,3.5 [1.3 - 5.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,GTM,Guatemala,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.51,,,1.51,,5.59,3.5 [1.5 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,IND,India,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.53,,,1.57,,5.64,3.5 [1.6 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GMB,Gambia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.45,,,1.71,,5.34,3.5 [1.7 - 5.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BRB,Barbados,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.48,,,2.23,,4.8,3.5 [2.2 - 4.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,AGO,Angola,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.48,,,2.35,,4.71,3.5 [2.3 - 4.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TUR,Türkiye,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.58,,,1.08,,6.47,3.6 [1.1 - 6.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ISL,Iceland,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.58,,,2.43,,4.81,3.6 [2.4 - 4.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.58,,,2.44,,4.83,3.6 [2.4 - 4.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,CHL,Chile,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.64,,,2.47,,4.92,3.6 [2.5 - 4.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BRA,Brazil,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.67,,,2.42,,4.96,3.7 [2.4 - 5.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.66,,,2.43,,4.99,3.7 [2.4 - 5.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.84,,,1.53,,6.37,3.8 [1.5 - 6.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.82,,,1.63,,6.16,3.8 [1.6 - 6.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,CAF,Central African Republic,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,3.84,,,1.61,,6.33,3.8 [1.6 - 6.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,LSO,Lesotho,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.79,,,1.93,,5.83,3.8 [1.9 - 5.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,ECU,Ecuador,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.9,,,2.22,,5.78,3.9 [2.2 - 5.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GAB,Gabon,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.86,,,2.71,,5.12,3.9 [2.7 - 5.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,3.89,,,2.74,,5.17,3.9 [2.7 - 5.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COG,Congo,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.98,,,2.08,,5.89,4.0 [2.1 - 5.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,HTI,Haiti,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.99,,,2.25,,5.82,4.0 [2.2 - 5.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,NIC,Nicaragua,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.98,,,2.19,,5.87,4.0 [2.2 - 5.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.01,,,2.6,,5.48,4.0 [2.6 - 5.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.12,,,1.68,,6.86,4.1 [1.7 - 6.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.05,,,1.8,,6.61,4.1 [1.8 - 6.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.15,,,1.92,,6.49,4.1 [1.9 - 6.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.11,,,2.13,,6.14,4.1 [2.1 - 6.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,LBR,Liberia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.09,,,2.23,,6.13,4.1 [2.2 - 6.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.05,,,2.26,,6.01,4.1 [2.3 - 6.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.09,,,2.57,,5.6,4.1 [2.6 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,GRC,Greece,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.12,,,2.84,,5.47,4.1 [2.8 - 5.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,BEN,Benin,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.18,,,1.31,,7.33,4.2 [1.3 - 7.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.22,,,2.27,,6.37,4.2 [2.3 - 6.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,HRV,Croatia,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.16,,,2.5,,5.97,4.2 [2.5 - 6.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,CYP,Cyprus,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.19,,,2.9,,5.6,4.2 [2.9 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,USA,United States of America,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.24,,,2.99,,5.61,4.2 [3.0 - 5.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.26,,,2.41,,6.23,4.3 [2.4 - 6.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,SWE,Sweden,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.33,,,2.86,,5.77,4.3 [2.9 - 5.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.34,,,3.01,,5.75,4.3 [3.0 - 5.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.36,,,1.94,,6.96,4.4 [1.9 - 7.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,MKD,North Macedonia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.46,,,2.39,,6.67,4.5 [2.4 - 6.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,CAN,Canada,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.48,,,3.08,,5.9,4.5 [3.1 - 5.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,CRI,Costa Rica,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.58,,,2.58,,6.57,4.6 [2.6 - 6.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,NAM,Namibia,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.61,,,2.58,,6.77,4.6 [2.6 - 6.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.57,,,2.98,,6.11,4.6 [3.0 - 6.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,BGR,Bulgaria,Year,2008,false,Sex,Female,SEX_FMLE,,,,,,,,,,4.6,,,3.32,,5.9,4.6 [3.3 - 5.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BHS,Bahamas,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.67,,,0.33,,8.9,4.7 [0.3 - 8.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.74,,,2,,7.81,4.7 [2.0 - 7.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.67,,,2.55,,6.87,4.7 [2.6 - 6.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,CHN,China,Year,2008,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.71,,,2.66,,6.87,4.7 [2.7 - 6.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,JAM,Jamaica,Year,2008,false,Sex,Male,SEX_MLE,,,,,,,,,,4.78,,,1.96,,7.76,4.8 [2.0 - 7.8],,,EN,2024-06-21T04:00:00.000Z
